Sep=;
#X1;-32000
#Z1;-32000
#X2;32000
#Z2;32000
seed;structure;x;z;details
609567216262790763;shipwreck;-15776;-12208;
609567216262790763;shipwreck;-15840;-12000;
609567216262790763;shipwreck;-15808;-11680;
609567216262790763;shipwreck;-15760;-11424;
609567216262790763;shipwreck;-15776;-11152;
609567216262790763;shipwreck;-15824;-10976;
609567216262790763;shipwreck;-15856;-10720;
609567216262790763;shipwreck;-15856;-10384;
609567216262790763;shipwreck;-15808;-10160;
609567216262790763;shipwreck;-15856;-9888;
609567216262790763;shipwreck;-15824;-9712;
609567216262790763;shipwreck;-15776;-9392;
609567216262790763;shipwreck;-15856;-9184;
609567216262790763;shipwreck;-15808;-8640;
609567216262790763;shipwreck;-15808;-6288;
609567216262790763;shipwreck;-15776;-6048;
609567216262790763;shipwreck;-15872;-5824;
609567216262790763;shipwreck;-15792;-5520;
609567216262790763;shipwreck;-15760;-5312;
609567216262790763;shipwreck;-15760;-4784;
609567216262790763;shipwreck;-15760;-4608;
609567216262790763;shipwreck;-15808;-4240;
609567216262790763;shipwreck;-15760;-4032;
609567216262790763;shipwreck;-15856;-3760;
609567216262790763;shipwreck;-15808;-3536;
609567216262790763;shipwreck;-15776;-3264;
609567216262790763;shipwreck;-15808;-3008;
609567216262790763;shipwreck;-15824;-2704;
609567216262790763;shipwreck;-15792;-704;
609567216262790763;shipwreck;-15856;16;
609567216262790763;shipwreck;-15792;336;
609567216262790763;shipwreck;-15808;832;
609567216262790763;shipwreck;-15808;1088;
609567216262790763;shipwreck;-15856;1360;
609567216262790763;shipwreck;-15840;1616;
609567216262790763;shipwreck;-15824;1888;
609567216262790763;shipwreck;-15840;2160;
609567216262790763;shipwreck;-15840;2416;
609567216262790763;shipwreck;-15792;13392;
609567216262790763;shipwreck;-15824;13664;
609567216262790763;shipwreck;-15808;17696;
609567216262790763;shipwreck;-15808;18240;
609567216262790763;shipwreck;-15872;18448;
609567216262790763;shipwreck;-15808;18784;
609567216262790763;shipwreck;-15856;19056;
609567216262790763;shipwreck;-15792;24592;
609567216262790763;shipwreck;-15792;24864;
609567216262790763;shipwreck;-15808;25200;
609567216262790763;shipwreck;-15776;25376;
609567216262790763;shipwreck;-15776;25664;
609567216262790763;shipwreck;-15776;25904;
609567216262790763;shipwreck;-15792;26208;
609567216262790763;shipwreck;-15872;26400;
609567216262790763;shipwreck;-15808;26704;
609567216262790763;shipwreck;-15840;26912;
609567216262790763;shipwreck;-15824;27248;
609567216262790763;shipwreck;-15760;27648;
609567216262790763;shipwreck;-15824;27920;
609567216262790763;shipwreck;-15776;28224;
609567216262790763;shipwreck;-15776;28512;
609567216262790763;shipwreck;-15840;28704;
609567216262790763;shipwreck;-15568;-30432;
609567216262790763;shipwreck;-15568;-30096;
609567216262790763;shipwreck;-15504;-29952;
609567216262790763;shipwreck;-15616;-29664;
609567216262790763;shipwreck;-15520;-29440;
609567216262790763;shipwreck;-15536;-29072;
609567216262790763;shipwreck;-15536;-28912;
609567216262790763;shipwreck;-15568;-28656;
609567216262790763;shipwreck;-15600;-28368;
609567216262790763;shipwreck;-15552;-27040;
609567216262790763;shipwreck;-15616;-26848;
609567216262790763;shipwreck;-15520;-26576;
609567216262790763;shipwreck;-15616;-26000;
609567216262790763;shipwreck;-15600;-25760;
609567216262790763;shipwreck;-15520;-23712;
609567216262790763;shipwreck;-15536;-23440;
609567216262790763;shipwreck;-15584;-23232;
609567216262790763;shipwreck;-15536;-22960;
609567216262790763;shipwreck;-15552;-22160;
609567216262790763;shipwreck;-15616;-21936;
609567216262790763;shipwreck;-15568;-21648;
609567216262790763;shipwreck;-15552;-21472;
609567216262790763;shipwreck;-15584;-21232;
609567216262790763;shipwreck;-15520;-20944;
609567216262790763;shipwreck;-15504;-20656;
609567216262790763;shipwreck;-15520;-20464;
609567216262790763;shipwreck;-15552;-20224;
609567216262790763;shipwreck;-15520;-19856;
609567216262790763;shipwreck;-15520;-19616;
609567216262790763;shipwreck;-15520;-19440;
609567216262790763;shipwreck;-15552;-19184;
609567216262790763;shipwreck;-15536;-18832;
609567216262790763;shipwreck;-15616;-18608;
609567216262790763;shipwreck;-15536;-18320;
609567216262790763;shipwreck;-15536;-18064;
609567216262790763;shipwreck;-15520;-17824;
609567216262790763;shipwreck;-15584;-17568;
609567216262790763;shipwreck;-15536;-17360;
609567216262790763;shipwreck;-15568;-17056;
609567216262790763;shipwreck;-15584;-16368;
609567216262790763;shipwreck;-15600;-16048;
609567216262790763;shipwreck;-15552;-15808;
609567216262790763;shipwreck;-15536;-15616;
609567216262790763;shipwreck;-15600;-15296;
609567216262790763;shipwreck;-15568;-12448;
609567216262790763;shipwreck;-15616;-12272;
609567216262790763;shipwreck;-15552;-11936;
609567216262790763;shipwreck;-15600;-11696;
609567216262790763;shipwreck;-15552;-11440;
609567216262790763;shipwreck;-15504;-11200;
609567216262790763;shipwreck;-15584;-10896;
609567216262790763;shipwreck;-15536;-10656;
609567216262790763;shipwreck;-15584;-10448;
609567216262790763;shipwreck;-15520;-10144;
609567216262790763;shipwreck;-15600;-9904;
609567216262790763;shipwreck;-15552;-9696;
609567216262790763;shipwreck;-15616;-9424;
609567216262790763;shipwreck;-15504;-9216;
609567216262790763;shipwreck;-15616;-8864;
609567216262790763;shipwreck;-15536;-8624;
609567216262790763;shipwreck;-15568;-8368;
609567216262790763;shipwreck;-15536;-6832;
609567216262790763;shipwreck;-15600;-6544;
609567216262790763;shipwreck;-15536;-6400;
609567216262790763;shipwreck;-15584;-6112;
609567216262790763;shipwreck;-15584;-5792;
609567216262790763;shipwreck;-15536;-4592;
609567216262790763;shipwreck;-15616;-4352;
609567216262790763;shipwreck;-15552;-3984;
609567216262790763;shipwreck;-15536;-3760;
609567216262790763;shipwreck;-15616;-3568;
609567216262790763;shipwreck;-15552;-3296;
609567216262790763;shipwreck;-15552;-3072;
609567216262790763;shipwreck;-15504;-2784;
609567216262790763;shipwreck;-15616;-512;
609567216262790763;shipwreck;-15568;1312;
609567216262790763;shipwreck;-15520;1840;
609567216262790763;shipwreck;-15552;2064;
609567216262790763;shipwreck;-15584;2400;
609567216262790763;shipwreck;-15504;10096;
609567216262790763;shipwreck;-15504;10336;
609567216262790763;shipwreck;-15504;10576;
609567216262790763;shipwreck;-15536;12848;
609567216262790763;shipwreck;-15552;13152;
609567216262790763;shipwreck;-15584;13424;
609567216262790763;shipwreck;-15600;18496;
609567216262790763;shipwreck;-15600;18784;
609567216262790763;shipwreck;-15584;24144;
609567216262790763;shipwreck;-15520;24320;
609567216262790763;shipwreck;-15536;24624;
609567216262790763;shipwreck;-15504;25168;
609567216262790763;shipwreck;-15600;25392;
609567216262790763;shipwreck;-15536;25664;
609567216262790763;shipwreck;-15504;25904;
609567216262790763;shipwreck;-15568;26176;
609567216262790763;shipwreck;-15536;26448;
609567216262790763;shipwreck;-15520;26640;
609567216262790763;shipwreck;-15536;26960;
609567216262790763;shipwreck;-15520;27232;
609567216262790763;shipwreck;-15536;27504;
609567216262790763;shipwreck;-15536;27728;
609567216262790763;shipwreck;-15584;28016;
609567216262790763;shipwreck;-15520;28160;
609567216262790763;shipwreck;-15616;28496;
609567216262790763;shipwreck;-15552;28720;
609567216262790763;shipwreck;-15616;29040;
609567216262790763;shipwreck;-15616;29200;
609567216262790763;shipwreck;-15312;-30384;
609567216262790763;shipwreck;-15280;-30112;
609567216262790763;shipwreck;-15344;-29840;
609567216262790763;shipwreck;-15328;-29584;
609567216262790763;shipwreck;-15248;-29344;
609567216262790763;shipwreck;-15296;-29120;
609567216262790763;shipwreck;-15344;-28912;
609567216262790763;shipwreck;-15328;-28640;
609567216262790763;shipwreck;-15344;-28400;
609567216262790763;shipwreck;-15280;-28080;
609567216262790763;shipwreck;-15264;-26800;
609567216262790763;shipwreck;-15248;-26352;
609567216262790763;shipwreck;-15248;-22672;
609567216262790763;shipwreck;-15296;-21472;
609567216262790763;shipwreck;-15264;-20928;
609567216262790763;shipwreck;-15264;-20688;
609567216262790763;shipwreck;-15296;-20432;
609567216262790763;shipwreck;-15360;-20176;
609567216262790763;shipwreck;-15264;-19632;
609567216262790763;shipwreck;-15328;-19456;
609567216262790763;shipwreck;-15280;-19168;
609567216262790763;shipwreck;-15312;-18928;
609567216262790763;shipwreck;-15328;-18624;
609567216262790763;shipwreck;-15328;-18336;
609567216262790763;shipwreck;-15312;-18064;
609567216262790763;shipwreck;-15264;-17840;
609567216262790763;shipwreck;-15296;-17632;
609567216262790763;shipwreck;-15264;-17296;
609567216262790763;shipwreck;-15248;-17120;
609567216262790763;shipwreck;-15248;-16848;
609567216262790763;shipwreck;-15344;-15792;
609567216262790763;shipwreck;-15296;-15520;
609567216262790763;shipwreck;-15312;-12512;
609567216262790763;shipwreck;-15280;-12272;
609567216262790763;shipwreck;-15328;-11952;
609567216262790763;shipwreck;-15328;-11680;
609567216262790763;shipwreck;-15264;-11488;
609567216262790763;shipwreck;-15360;-11168;
609567216262790763;shipwreck;-15264;-10960;
609567216262790763;shipwreck;-15328;-10704;
609567216262790763;shipwreck;-15264;-10496;
609567216262790763;shipwreck;-15296;-10192;
609567216262790763;shipwreck;-15328;-9952;
609567216262790763;shipwreck;-15360;-9664;
609567216262790763;shipwreck;-15328;-9456;
609567216262790763;shipwreck;-15280;-9216;
609567216262790763;shipwreck;-15328;-8960;
609567216262790763;shipwreck;-15344;-8608;
609567216262790763;shipwreck;-15280;-8176;
609567216262790763;shipwreck;-15360;-7056;
609567216262790763;shipwreck;-15280;-6832;
609567216262790763;shipwreck;-15280;-6336;
609567216262790763;shipwreck;-15344;-6144;
609567216262790763;shipwreck;-15344;-5888;
609567216262790763;shipwreck;-15328;-4336;
609567216262790763;shipwreck;-15296;-4000;
609567216262790763;shipwreck;-15360;-3808;
609567216262790763;shipwreck;-15328;-3584;
609567216262790763;shipwreck;-15296;-3216;
609567216262790763;shipwreck;-15328;-3024;
609567216262790763;shipwreck;-15280;-2752;
609567216262790763;shipwreck;-15360;-496;
609567216262790763;shipwreck;-15280;1360;
609567216262790763;shipwreck;-15264;1600;
609567216262790763;shipwreck;-15328;1792;
609567216262790763;shipwreck;-15248;2144;
609567216262790763;shipwreck;-15312;3168;
609567216262790763;shipwreck;-15312;10064;
609567216262790763;shipwreck;-15312;10240;
609567216262790763;shipwreck;-15328;10576;
609567216262790763;shipwreck;-15248;10752;
609567216262790763;shipwreck;-15296;12624;
609567216262790763;shipwreck;-15328;12816;
609567216262790763;shipwreck;-15328;13120;
609567216262790763;shipwreck;-15296;13408;
609567216262790763;shipwreck;-15328;13568;
609567216262790763;shipwreck;-15344;13888;
609567216262790763;shipwreck;-15360;18032;
609567216262790763;shipwreck;-15280;18192;
609567216262790763;shipwreck;-15280;23920;
609567216262790763;shipwreck;-15280;24176;
609567216262790763;shipwreck;-15328;24320;
609567216262790763;shipwreck;-15312;24592;
609567216262790763;shipwreck;-15344;24944;
609567216262790763;shipwreck;-15360;25136;
609567216262790763;shipwreck;-15264;25424;
609567216262790763;shipwreck;-15312;25712;
609567216262790763;shipwreck;-15328;25920;
609567216262790763;shipwreck;-15360;26112;
609567216262790763;shipwreck;-15296;26480;
609567216262790763;shipwreck;-15248;26640;
609567216262790763;shipwreck;-15248;26912;
609567216262790763;shipwreck;-15264;27248;
609567216262790763;shipwreck;-15344;27424;
609567216262790763;shipwreck;-15248;27744;
609567216262790763;shipwreck;-15328;28000;
609567216262790763;shipwreck;-15296;28160;
609567216262790763;shipwreck;-15328;28512;
609567216262790763;shipwreck;-15296;28768;
609567216262790763;shipwreck;-15328;29024;
609567216262790763;shipwreck;-15328;29280;
609567216262790763;shipwreck;-15088;-30208;
609567216262790763;shipwreck;-15056;-29936;
609567216262790763;shipwreck;-15008;-29680;
609567216262790763;shipwreck;-15072;-29424;
609567216262790763;shipwreck;-15040;-29120;
609567216262790763;shipwreck;-15104;-28896;
609567216262790763;shipwreck;-15024;-28672;
609567216262790763;shipwreck;-15024;-28096;
609567216262790763;shipwreck;-15040;-26848;
609567216262790763;shipwreck;-15056;-26512;
609567216262790763;shipwreck;-15056;-26288;
609567216262790763;shipwreck;-14992;-22944;
609567216262790763;shipwreck;-15040;-22720;
609567216262790763;shipwreck;-15008;-22496;
609567216262790763;shipwreck;-15072;-21920;
609567216262790763;shipwreck;-15104;-21744;
609567216262790763;shipwreck;-15024;-21216;
609567216262790763;shipwreck;-15104;-20928;
609567216262790763;shipwreck;-15088;-20640;
609567216262790763;shipwreck;-15104;-20448;
609567216262790763;shipwreck;-14992;-20128;
609567216262790763;shipwreck;-15024;-19904;
609567216262790763;shipwreck;-15008;-19712;
609567216262790763;shipwreck;-15056;-19408;
609567216262790763;shipwreck;-15040;-19136;
609567216262790763;shipwreck;-15040;-18912;
609567216262790763;shipwreck;-15040;-18576;
609567216262790763;shipwreck;-15024;-18368;
609567216262790763;shipwreck;-15024;-18160;
609567216262790763;shipwreck;-15088;-17904;
609567216262790763;shipwreck;-15008;-16080;
609567216262790763;shipwreck;-14992;-15872;
609567216262790763;shipwreck;-15008;-15600;
609567216262790763;shipwreck;-15088;-12688;
609567216262790763;shipwreck;-15056;-12432;
609567216262790763;shipwreck;-15008;-12208;
609567216262790763;shipwreck;-15072;-12032;
609567216262790763;shipwreck;-14992;-11472;
609567216262790763;shipwreck;-15008;-10960;
609567216262790763;shipwreck;-15072;-10672;
609567216262790763;shipwreck;-15072;-10480;
609567216262790763;shipwreck;-15040;-9888;
609567216262790763;shipwreck;-15040;-9360;
609567216262790763;shipwreck;-15072;-9200;
609567216262790763;shipwreck;-14992;-8592;
609567216262790763;shipwreck;-15072;-8144;
609567216262790763;shipwreck;-15088;-6576;
609567216262790763;shipwreck;-15104;-6400;
609567216262790763;shipwreck;-15024;-6064;
609567216262790763;shipwreck;-15024;-5840;
609567216262790763;shipwreck;-15008;-5536;
609567216262790763;shipwreck;-15104;-4784;
609567216262790763;shipwreck;-15008;-4576;
609567216262790763;shipwreck;-15056;-4336;
609567216262790763;shipwreck;-15024;-4064;
609567216262790763;shipwreck;-15072;-3728;
609567216262790763;shipwreck;-15024;-3568;
609567216262790763;shipwreck;-15104;-3232;
609567216262790763;shipwreck;-14992;-3008;
609567216262790763;shipwreck;-15008;-2512;
609567216262790763;shipwreck;-14992;-2224;
609567216262790763;shipwreck;-15088;1328;
609567216262790763;shipwreck;-15072;1552;
609567216262790763;shipwreck;-15088;2128;
609567216262790763;shipwreck;-15104;2848;
609567216262790763;shipwreck;-15104;3136;
609567216262790763;shipwreck;-15024;3424;
609567216262790763;shipwreck;-15040;6992;
609567216262790763;shipwreck;-15088;7248;
609567216262790763;shipwreck;-15024;9536;
609567216262790763;shipwreck;-15024;10096;
609567216262790763;shipwreck;-15008;10240;
609567216262790763;shipwreck;-15072;10496;
609567216262790763;shipwreck;-15072;10768;
609567216262790763;shipwreck;-15088;12400;
609567216262790763;shipwreck;-15024;12608;
609567216262790763;shipwreck;-15040;12848;
609567216262790763;shipwreck;-15040;13136;
609567216262790763;shipwreck;-15024;13360;
609567216262790763;shipwreck;-14992;13568;
609567216262790763;shipwreck;-15104;13920;
609567216262790763;shipwreck;-14992;14656;
609567216262790763;shipwreck;-15056;14928;
609567216262790763;shipwreck;-15008;15936;
609567216262790763;shipwreck;-15040;18432;
609567216262790763;shipwreck;-15024;24144;
609567216262790763;shipwreck;-15072;24592;
609567216262790763;shipwreck;-14992;25088;
609567216262790763;shipwreck;-15072;25456;
609567216262790763;shipwreck;-15056;25696;
609567216262790763;shipwreck;-15040;25936;
609567216262790763;shipwreck;-15008;26112;
609567216262790763;shipwreck;-15008;26432;
609567216262790763;shipwreck;-15008;26656;
609567216262790763;shipwreck;-15088;27216;
609567216262790763;shipwreck;-15024;27392;
609567216262790763;shipwreck;-15072;27760;
609567216262790763;shipwreck;-15024;27936;
609567216262790763;shipwreck;-15040;28256;
609567216262790763;shipwreck;-15088;28496;
609567216262790763;shipwreck;-15104;28672;
609567216262790763;shipwreck;-15040;29008;
609567216262790763;shipwreck;-14768;-30944;
609567216262790763;shipwreck;-14832;-30688;
609567216262790763;shipwreck;-14736;-30176;
609567216262790763;shipwreck;-14768;-29376;
609567216262790763;shipwreck;-14736;-29088;
609567216262790763;shipwreck;-14848;-28832;
609567216262790763;shipwreck;-14752;-28656;
609567216262790763;shipwreck;-14752;-28336;
609567216262790763;shipwreck;-14768;-27856;
609567216262790763;shipwreck;-14848;-27552;
609567216262790763;shipwreck;-14848;-27280;
609567216262790763;shipwreck;-14784;-26784;
609567216262790763;shipwreck;-14832;-23248;
609567216262790763;shipwreck;-14768;-22688;
609567216262790763;shipwreck;-14816;-22528;
609567216262790763;shipwreck;-14816;-22016;
609567216262790763;shipwreck;-14752;-21696;
609567216262790763;shipwreck;-14816;-21488;
609567216262790763;shipwreck;-14768;-21136;
609567216262790763;shipwreck;-14736;-20992;
609567216262790763;shipwreck;-14832;-20640;
609567216262790763;shipwreck;-14768;-20400;
609567216262790763;shipwreck;-14784;-20176;
609567216262790763;shipwreck;-14736;-19856;
609567216262790763;shipwreck;-14832;-19616;
609567216262790763;shipwreck;-14736;-19344;
609567216262790763;shipwreck;-14832;-19104;
609567216262790763;shipwreck;-14800;-18928;
609567216262790763;shipwreck;-14816;-18656;
609567216262790763;shipwreck;-14784;-18336;
609567216262790763;shipwreck;-14800;-18064;
609567216262790763;shipwreck;-14800;-17888;
609567216262790763;shipwreck;-14832;-17664;
609567216262790763;shipwreck;-14832;-17360;
609567216262790763;shipwreck;-14832;-16048;
609567216262790763;shipwreck;-14800;-12960;
609567216262790763;shipwreck;-14816;-12704;
609567216262790763;shipwreck;-14800;-12272;
609567216262790763;shipwreck;-14832;-11936;
609567216262790763;shipwreck;-14736;-11744;
609567216262790763;shipwreck;-14736;-10688;
609567216262790763;shipwreck;-14832;-8592;
609567216262790763;shipwreck;-14784;-8368;
609567216262790763;shipwreck;-14848;-6800;
609567216262790763;shipwreck;-14816;-6544;
609567216262790763;shipwreck;-14848;-6288;
609567216262790763;shipwreck;-14736;-6112;
609567216262790763;shipwreck;-14784;-5520;
609567216262790763;shipwreck;-14768;-5264;
609567216262790763;shipwreck;-14800;-5024;
609567216262790763;shipwreck;-14752;-4832;
609567216262790763;shipwreck;-14848;-4528;
609567216262790763;shipwreck;-14784;-4304;
609567216262790763;shipwreck;-14816;-4096;
609567216262790763;shipwreck;-14752;-3824;
609567216262790763;shipwreck;-14768;-3536;
609567216262790763;shipwreck;-14784;-3264;
609567216262790763;shipwreck;-14832;-2464;
609567216262790763;shipwreck;-14784;-2304;
609567216262790763;shipwreck;-14848;320;
609567216262790763;shipwreck;-14800;512;
609567216262790763;shipwreck;-14800;1600;
609567216262790763;shipwreck;-14832;2656;
609567216262790763;shipwreck;-14736;2832;
609567216262790763;shipwreck;-14800;3072;
609567216262790763;shipwreck;-14832;3328;
609567216262790763;shipwreck;-14832;3600;
609567216262790763;shipwreck;-14832;6992;
609567216262790763;shipwreck;-14768;7696;
609567216262790763;shipwreck;-14768;9776;
609567216262790763;shipwreck;-14816;10064;
609567216262790763;shipwreck;-14784;10256;
609567216262790763;shipwreck;-14832;10608;
609567216262790763;shipwreck;-14736;12368;
609567216262790763;shipwreck;-14768;12560;
609567216262790763;shipwreck;-14816;12832;
609567216262790763;shipwreck;-14800;13104;
609567216262790763;shipwreck;-14816;13424;
609567216262790763;shipwreck;-14848;13680;
609567216262790763;shipwreck;-14848;14192;
609567216262790763;shipwreck;-14784;14448;
609567216262790763;shipwreck;-14800;14608;
609567216262790763;shipwreck;-14848;14848;
609567216262790763;shipwreck;-14768;15616;
609567216262790763;shipwreck;-14800;15936;
609567216262790763;shipwreck;-14816;16416;
609567216262790763;shipwreck;-14800;18496;
609567216262790763;shipwreck;-14800;18752;
609567216262790763;shipwreck;-14848;25712;
609567216262790763;shipwreck;-14832;25872;
609567216262790763;shipwreck;-14736;26480;
609567216262790763;shipwreck;-14784;26640;
609567216262790763;shipwreck;-14832;27408;
609567216262790763;shipwreck;-14800;27664;
609567216262790763;shipwreck;-14752;28016;
609567216262790763;shipwreck;-14800;28272;
609567216262790763;shipwreck;-14848;28448;
609567216262790763;shipwreck;-14816;28736;
609567216262790763;shipwreck;-14736;28944;
609567216262790763;shipwreck;-14752;29232;
609567216262790763;shipwreck;-14752;29488;
609567216262790763;shipwreck;-14832;31840;
609567216262790763;shipwreck;-14480;-29104;
609567216262790763;shipwreck;-14512;-28864;
609567216262790763;shipwreck;-14544;-28640;
609567216262790763;shipwreck;-14528;-28400;
609567216262790763;shipwreck;-14560;-28064;
609567216262790763;shipwreck;-14512;-24000;
609567216262790763;shipwreck;-14512;-23440;
609567216262790763;shipwreck;-14480;-23200;
609567216262790763;shipwreck;-14560;-22944;
609567216262790763;shipwreck;-14496;-22720;
609567216262790763;shipwreck;-14560;-22416;
609567216262790763;shipwreck;-14592;-22208;
609567216262790763;shipwreck;-14512;-21920;
609567216262790763;shipwreck;-14480;-21712;
609567216262790763;shipwreck;-14592;-21456;
609567216262790763;shipwreck;-14592;-21168;
609567216262790763;shipwreck;-14512;-20944;
609567216262790763;shipwreck;-14480;-20688;
609567216262790763;shipwreck;-14528;-20448;
609567216262790763;shipwreck;-14576;-20112;
609567216262790763;shipwreck;-14496;-19872;
609567216262790763;shipwreck;-14496;-19600;
609567216262790763;shipwreck;-14592;-19360;
609567216262790763;shipwreck;-14560;-19104;
609567216262790763;shipwreck;-14480;-18896;
609567216262790763;shipwreck;-14480;-18640;
609567216262790763;shipwreck;-14560;-18320;
609567216262790763;shipwreck;-14560;-18064;
609567216262790763;shipwreck;-14528;-17568;
609567216262790763;shipwreck;-14544;-12704;
609567216262790763;shipwreck;-14544;-12016;
609567216262790763;shipwreck;-14560;-11760;
609567216262790763;shipwreck;-14560;-10912;
609567216262790763;shipwreck;-14592;-10752;
609567216262790763;shipwreck;-14544;-7872;
609567216262790763;shipwreck;-14592;-7328;
609567216262790763;shipwreck;-14576;-7136;
609567216262790763;shipwreck;-14480;-6896;
609567216262790763;shipwreck;-14560;-6624;
609567216262790763;shipwreck;-14544;-6352;
609567216262790763;shipwreck;-14512;-6064;
609567216262790763;shipwreck;-14480;-5776;
609567216262790763;shipwreck;-14496;-5632;
609567216262790763;shipwreck;-14528;-5280;
609567216262790763;shipwreck;-14480;-5024;
609567216262790763;shipwreck;-14480;-4848;
609567216262790763;shipwreck;-14528;-4576;
609567216262790763;shipwreck;-14544;-3728;
609567216262790763;shipwreck;-14592;-3472;
609567216262790763;shipwreck;-14480;-3296;
609567216262790763;shipwreck;-14560;-2992;
609567216262790763;shipwreck;-14512;-2768;
609567216262790763;shipwreck;-14544;-2464;
609567216262790763;shipwreck;-14544;-2208;
609567216262790763;shipwreck;-14512;-496;
609567216262790763;shipwreck;-14560;336;
609567216262790763;shipwreck;-14560;528;
609567216262790763;shipwreck;-14544;7520;
609567216262790763;shipwreck;-14560;7696;
609567216262790763;shipwreck;-14560;9984;
609567216262790763;shipwreck;-14512;10544;
609567216262790763;shipwreck;-14480;10816;
609567216262790763;shipwreck;-14544;11088;
609567216262790763;shipwreck;-14496;12400;
609567216262790763;shipwreck;-14512;12864;
609567216262790763;shipwreck;-14592;13088;
609567216262790763;shipwreck;-14576;13312;
609567216262790763;shipwreck;-14544;13584;
609567216262790763;shipwreck;-14512;13904;
609567216262790763;shipwreck;-14560;14160;
609567216262790763;shipwreck;-14560;14448;
609567216262790763;shipwreck;-14560;14688;
609567216262790763;shipwreck;-14576;14960;
609567216262790763;shipwreck;-14480;15152;
609567216262790763;shipwreck;-14480;15456;
609567216262790763;shipwreck;-14592;15632;
609567216262790763;shipwreck;-14560;16448;
609567216262790763;shipwreck;-14528;17728;
609567216262790763;shipwreck;-14480;18000;
609567216262790763;shipwreck;-14560;18288;
609567216262790763;shipwreck;-14480;18480;
609567216262790763;shipwreck;-14560;19008;
609567216262790763;shipwreck;-14480;25392;
609567216262790763;shipwreck;-14480;25712;
609567216262790763;shipwreck;-14560;27424;
609567216262790763;shipwreck;-14544;27744;
609567216262790763;shipwreck;-14528;27968;
609567216262790763;shipwreck;-14544;28224;
609567216262790763;shipwreck;-14592;28672;
609567216262790763;shipwreck;-14592;28992;
609567216262790763;shipwreck;-14544;31856;
609567216262790763;shipwreck;-14224;-31920;
609567216262790763;shipwreck;-14288;-30864;
609567216262790763;shipwreck;-14336;-30640;
609567216262790763;shipwreck;-14320;-29360;
609567216262790763;shipwreck;-14304;-29168;
609567216262790763;shipwreck;-14320;-28816;
609567216262790763;shipwreck;-14304;-28672;
609567216262790763;shipwreck;-14240;-28416;
609567216262790763;shipwreck;-14288;-24016;
609567216262790763;shipwreck;-14288;-23744;
609567216262790763;shipwreck;-14224;-23440;
609567216262790763;shipwreck;-14256;-23264;
609567216262790763;shipwreck;-14304;-22992;
609567216262790763;shipwreck;-14240;-22720;
609567216262790763;shipwreck;-14224;-22416;
609567216262790763;shipwreck;-14240;-22272;
609567216262790763;shipwreck;-14224;-22016;
609567216262790763;shipwreck;-14224;-21696;
609567216262790763;shipwreck;-14224;-21472;
609567216262790763;shipwreck;-14320;-21136;
609567216262790763;shipwreck;-14288;-20928;
609567216262790763;shipwreck;-14288;-20688;
609567216262790763;shipwreck;-14336;-20480;
609567216262790763;shipwreck;-14336;-20192;
609567216262790763;shipwreck;-14304;-19968;
609567216262790763;shipwreck;-14256;-19600;
609567216262790763;shipwreck;-14288;-19392;
609567216262790763;shipwreck;-14272;-19088;
609567216262790763;shipwreck;-14304;-18848;
609567216262790763;shipwreck;-14288;-18672;
609567216262790763;shipwreck;-14320;-18368;
609567216262790763;shipwreck;-14336;-18064;
609567216262790763;shipwreck;-14288;-14048;
609567216262790763;shipwreck;-14256;-11664;
609567216262790763;shipwreck;-14304;-10432;
609567216262790763;shipwreck;-14256;-8912;
609567216262790763;shipwreck;-14240;-8624;
609567216262790763;shipwreck;-14320;-8128;
609567216262790763;shipwreck;-14336;-7936;
609567216262790763;shipwreck;-14304;-7424;
609567216262790763;shipwreck;-14272;-7088;
609567216262790763;shipwreck;-14336;-6832;
609567216262790763;shipwreck;-14288;-6576;
609567216262790763;shipwreck;-14288;-6368;
609567216262790763;shipwreck;-14240;-6048;
609567216262790763;shipwreck;-14256;-5856;
609567216262790763;shipwreck;-14256;-5616;
609567216262790763;shipwreck;-14320;-5264;
609567216262790763;shipwreck;-14256;-4608;
609567216262790763;shipwreck;-14288;-3264;
609567216262790763;shipwreck;-14288;-2992;
609567216262790763;shipwreck;-14336;-2816;
609567216262790763;shipwreck;-14256;-2560;
609567216262790763;shipwreck;-14256;-2256;
609567216262790763;shipwreck;-14320;-736;
609567216262790763;shipwreck;-14240;-432;
609567216262790763;shipwreck;-14256;-256;
609567216262790763;shipwreck;-14272;32;
609567216262790763;shipwreck;-14288;256;
609567216262790763;shipwreck;-14240;512;
609567216262790763;shipwreck;-14320;2384;
609567216262790763;shipwreck;-14288;3376;
609567216262790763;shipwreck;-14336;10272;
609567216262790763;shipwreck;-14224;10528;
609567216262790763;shipwreck;-14304;10864;
609567216262790763;shipwreck;-14256;11104;
609567216262790763;shipwreck;-14336;11376;
609567216262790763;shipwreck;-14288;12576;
609567216262790763;shipwreck;-14256;12800;
609567216262790763;shipwreck;-14288;13056;
609567216262790763;shipwreck;-14256;13424;
609567216262790763;shipwreck;-14320;13568;
609567216262790763;shipwreck;-14272;13904;
609567216262790763;shipwreck;-14272;14160;
609567216262790763;shipwreck;-14288;14368;
609567216262790763;shipwreck;-14336;14624;
609567216262790763;shipwreck;-14224;14848;
609567216262790763;shipwreck;-14272;15216;
609567216262790763;shipwreck;-14288;15472;
609567216262790763;shipwreck;-14256;15616;
609567216262790763;shipwreck;-14288;15920;
609567216262790763;shipwreck;-14336;16192;
